!Series_platform_id	GPL21103			
GENE	rna	Mo~rep1	Oc~rep1	@OC_up
ABO	0	0	0	
ABR	-0.022021369	9344.599922	9203.031424	
ABRA	-0.316954344	0.245697993	0	
ABRACL	0.287252851	970.4761905	1184.506353	
ABRAXAS1	0.153270536	201.4624253	224.1559685	
ABRAXAS2	-0.007458638	2130.351648	2119.361136	
ABT1	0.373450764	245.686748	318.5697786	
ABTB1	-1.154243078	629.3724726	282.2275211	
ABTB2	1.10842144	34.3721653	75.26578543	
AC087559.1	0	0	0	
AC087559.2	0	0	0	
AC087559.3	0	0	0	
AC102264.1	0	0	0	
AC120011.1	0	0	0	
AC121821.1	0	0	0	
AC122464.1	0	0	0	
AC122546.1	0	0	0	
AC123873.1	0	0	0	
AC123873.2	0	0	0	
AC123873.3	0	0	0	
AC124606.1	0	0	0	
AC124606.2	0	0	0	
AC125149.1	0	0	0	
AC125149.2	0	0	0	
AC125149.3	0	0	0	
AC125149.4	0	0	0	
AC125149.5	0	0	0	
AC125178.1	0	0	0	
AC125178.2	0	0	0	
AC125178.3	0	0	0	
AC126035.1	0	0	0	
AC132444.1	0	0	0	
AC132444.2	0	0	0	
AC132444.3	0	0	0	
AC132444.4	0	0	0	
AC132444.5	0	0	0	
AC132444.6	0	0	0	
AC133095.1	0	0	0	
AC133095.2	0	0	0	
AC133103.1	0	0	0	
AC133103.2	0	0	0	
AC133103.3	0	0	0	
AC133103.4	0	0	0	
AC133103.5	0	0	0	
AC133103.6	0	0	0	
AC133103.7	0	0	0	
AC140325.1	0	0	0	
AC140325.2	0	0	0	
AC140325.3	0	0	0	
AC140325.4	0	0	0	
AC140365.1	0	0	0	
AC149090.1	0	0	0	
AC154296.1	0	0	0	
AC154540.1	0	0	0	
AC155839.1	0	0	0	
AC163611.1	0	0	0	
AC163611.2	0	0	0	
AC164084.1	0	0	0	
AC164084.2	0	0	0	
AC164084.3	0	0	0	
AC165294.1	0	0	0	
AC165294.2	0	0	0	
AC165294.3	0	0	0	
AC168977.1	0	0	0	
AC168977.2	0	0	0	
AC174780.1	0	0	0	
AC234645.1	0	0	0	
ACAA1A	0.244948793	1131.820314	1341.449515	
ACAA1B	0.544992043	1.219705128	2.238577079	
ACAA2	1.156312241	972.0027378	2167.696264	
ACACA	0.169892011	851.6003146	958.1534207	
ACACB	-0.726593736	15.52272736	8.985164577	
ACAD10	0.758154652	112.633468	191.191224	
ACAD11	0.513913238	703.9870168	1005.663724	
ACAD12	-0.568603177	303.5545479	204.3517827	
ACAD8	-0.050164582	873.7380538	843.8448797	
ACAD9	0.363941287	671.1652441	864.0342369	
ACADL	0.206010081	2155.926751	2487.001344	
ACADM	0.199585664	2173.151303	2495.726873	
ACADS	0.149154465	915.2810678	1015.081821	
ACADSB	-0.297430243	1442.574542	1173.637306	
ACADVL	0.303070583	1803.180039	2224.93875	
ACAN	-0.314368381	0.243467138	0	
ACAP1	-1.050456792	130.7962141	62.63322462	
ACAP2	0.363694572	4745.254647	6106.085648	
ACAP3	0.156160723	705.2832791	786.0240183	
ACAT1	0.554628734	1732.265162	2544.803583	
ACAT2	-0.115180074	99.04382668	91.36717008	
ACAT3	0.557611553	898.0121299	1322.193488	
ACBD3	0.102501215	2032.312686	2182.032043	
ACBD4	-0.388878229	208.7356765	159.1800038	
ACBD5	-0.406656612	2572.951471	1940.710666	
ACBD6	0.272742869	372.8956424	450.7042619	
ACBD7	-0.46379373	0.726588493	0.251909738	
ACCS	-0.479937362	340.439693	243.8152488	
ACCSL	-0.316954344	0.245697993	0	
ACD	-0.111827506	575.113836	532.1444246	
ACE	0.748719688	2.418114794	4.743461686	
ACE2	0.010130519	0.239654217	0.248389629	
ACE3	0	0	0	
ACER1	-0.326751881	2.452795386	1.753015935	
ACER2	1.39457915	31.75344579	85.11268916	
ACER3	0.260605297	2009.823887	2407.929262	
ACHE	-0.201027715	0.725006427	0.500635946	
ACIN1	0.04876065	3872.014656	4005.153251	
ACKR1	0	0	0.248389629	
ACKR2	-0.309937759	0.239654217	0	
ACKR3	0	0	1.252379989	
ACKR4	0.527306114	34.68140295	50.42530535	
ACLY	0.244434687	4567.256704	5410.687038	
ACMSD	0.019971195	0.978468844	1.006047187	
ACNAT1	-0.789787124	0.728819349	0	
ACNAT2	0	0	0	
ACO1	0.252324567	1796.158677	2139.640252	
ACO2	0.944650385	6168.218092	11873.03227	
ACOD1	-0.954287591	785.8011582	405.0652274	
ACOT1	0.658258596	13.59694183	22.03655111	
ACOT10	0	0	0.752545684	
ACOT11	0.11031573	843.9932181	911.140138	
ACOT12	0	0	0	
ACOT13	0.172873092	779.4848895	878.8415864	
ACOT2	-0.198988778	138.3164362	120.3670415	
ACOT3	0	0	0	
ACOT4	0.754737733	5.359470639	9.730492691	
ACOT5	0	0	0	
ACOT6	-0.492036076	53.03854842	37.4225387	
ACOT7	1.430528499	1328.774665	3583.346962	
ACOT8	0.322734757	213.9370026	267.8215189	
ACOT9	0.347319929	969.4027786	1233.541655	
ACOX1	-0.118797192	2909.781324	2679.699057	
ACOX2	-1.438952664	1.711239695	0	
ACOX3	-0.954274716	3664.861625	1890.954789	
ACOXL	2.043325575	3.658043524	18.20020348	
ACP1	0.442990117	1265.866031	1721.201664	
ACP2	0.046738116	8289.723493	8562.711064	
ACP4	0.919135371	11.67263658	22.96372336	
ACP5	8.461798545	237.919264	84236.67033	
ACP6	-0.136755019	547.7228004	498.0977862	
ACP7	-0.572340881	0.486934277	0	
ACPP	2.759563541	46.11596737	318.0652546	
ACR	0	0	0	
ACRBP	-0.493359802	90.8220383	64.22751453	
ACRV1	0.496393417	0.243467138	0.754137449	
ACSBG1	0.961526129	97.74573636	191.2943656	
ACSBG2	0.00735773	0.489165132	0.496779258	
ACSF2	-2.812251139	295.1652266	41.16597216	
ACSF3	0.651261745	186.3350727	293.2174407	
ACSL1	1.377953443	3396.975547	8830.318913	
ACSL3	0.082121323	479.2043898	507.3315991	
ACSL4	-0.125854578	3595.774067	3295.303224	
ACSL5	0.158594679	5443.450281	6076.091727	
ACSL6	-0.314529156	0.243605719	0	
ACSM1	0	0	0	
ACSM2	-0.962181541	2.905187651	1.004455422	
ACSM3	-0.232610912	4.87147183	3.99716995	
ACSM4	-0.248479224	0.487211439	0.251909738	
ACSM5	0	0	0	
ACSS1	-3.68560827	429.8291509	32.4831601	
ACSS2	-0.039816169	121.2463089	117.918629	
ACSS2OS	0	0	0.250317973	
ACSS3	-0.565125586	1.220215335	0.500635946	
ACTA1	1.689590506	0.239654217	2.998692285	
ACTA2	0.287642788	24.81082841	30.50583911	
ACTB	0.026267393	100535.4859	102382.7363	
ACTBL2	0	0	0	
ACTC1	0	0	0	
ACTG1	0.477712054	22718.23628	31636.29803	
ACTG2	-0.102877709	1.94894022	1.745975717	
ACTG-PS1	0.538317895	40.97556652	59.96020234	
ACTL10	-0.465745031	0.726727075	0.250317973	
ACTL11	0	0	0	
ACTL6A	0.40048673	1071.376394	1414.486605	
ACTL6B	-0.314368381	0.243467138	0	
ACTL7A	-0.314529156	0.243605719	0	
ACTL7B	0	0	0	
ACTL9	0	0	0	
ACTN1	0.755833279	6313.395892	10661.53073	
ACTN2	-0.285848668	8.764977698	7.009810335	
ACTN3	-0.977214344	1.461451618	0.250317973	
ACTN4	0.549284941	8775.268418	12841.84204	
ACTR10	0.050842581	1400.049536	1450.304803	
ACTR1A	0.112638293	4319.82327	4670.68991	
ACTR1B	0.216886485	2165.807507	2517.312778	
ACTR2	0.115212471	17045.11413	18462.23517	
ACTR3	0.124566026	8929.248782	9734.57637	
ACTR3B	-0.796736818	30.63513694	17.21075862	
ACTR5	0.072346574	222.6951543	234.1987804	
ACTR6	0.088752713	334.3896651	355.6702651	
ACTR8	0.028608819	896.7560392	914.7363375	
ACTRT1	0	0	0	
ACTRT2	0	0	0	
ACTRT3	0	0	0	
ACVR1	0.585852938	793.2832652	1191.160477	
ACVR1B	-0.138050349	1049.845763	953.9523056	
ACVR1C	-0.791647566	0.731050204	0	
ACVR2A	0.816994255	383.6790004	676.7012018	
ACVR2B	0.386709161	18.64924897	24.6895805	
ACVRL1	-0.502405676	1724.987012	1217.423719	
ACY1	2.224037365	93.60383106	440.9882075	
ACY3	-0.042293667	18.29426359	17.73684849	
ACYP1	-0.702617988	165.2342038	101.1436323	
ACYP2	0.349970128	34.30084309	43.99213311	
ADA	-0.311021644	107.1652026	86.18880474	
ADAD1	0	0	0	
ADAD2	0	0	0	
ADAL	-0.045136353	243.9393588	236.3947883	
ADAM10	-0.284199598	10254.25413	8420.584745	
ADAM11	-0.854081338	1.705473082	0.496715016	
ADAM12	-0.558225912	1.21431014	0.503819476	
ADAM15	-0.829589411	9658.675134	5434.39642	
ADAM17	0.078016768	9623.082591	10157.85423	
ADAM18	0	0	0	
ADAM19	1.534873056	40.40388686	118.9731171	
ADAM1A	-0.964492297	27.21562542	13.4593433	
ADAM1B	0.271044865	0.243605719	0.500635946	
ADAM2	0	0	0	
ADAM20	0	0	0	
ADAM21	-0.485692252	1.453454149	0.752144863	
ADAM22	-0.842908473	69.76721686	38.45403104	
ADAM23	0.239039376	0.483259936	0.750553099	
ADAM24	0	0	0	
ADAM25	0	0	0	
ADAM26A	0	0	0	
ADAM26B	0	0	0	
ADAM28	-0.520475414	9.019329275	5.984895899	
ADAM29	0	0	0	
ADAM3	0.655619906	3.90234215	6.722623747	
ADAM30	0	0	0	
ADAM32	-0.235223408	4.60903455	3.76517455	
ADAM33	-3.438089711	91.2322565	7.509708881	
ADAM34	0	0	0	
ADAM39	0	0	0	
ADAM4	-0.081818597	8.514169205	7.989613475	
ADAM5	-0.309937759	0.239654217	0	
ADAM6A	0	0	0	
ADAM6B	0	0	0	
ADAM7	0	0	0	
ADAM8	-0.734851537	60971.46009	36636.12305	
ADAM9	-0.489767524	9648.692942	6870.930816	
ADAMDEC1	0	0	0	
ADAMTS1	0.004181777	35.07489887	35.17961679	
ADAMTS10	-1.245391967	1000.788385	421.5476138	
ADAMTS12	-1.1201409	1.71779368	0.250317973	
ADAMTS13	2.882041736	2.417976212	24.19707027	
ADAMTS14	2.580413551	3.425081872	25.46690695	
ADAMTS15	-0.314529156	0.243605719	0	
ADAMTS16	0	0	0	
ADAMTS17	-0.102854443	1.951032494	1.747968303	
ADAMTS18	0	0	0	
ADAMTS19	0	0	0	
ADAMTS2	-0.785500994	13.63273107	7.489185626	
ADAMTS20	0	0	0	
ADAMTS3	0	0	0	
ADAMTS4	3.103120918	2.918995852	32.67497488	
ADAMTS5	0.686013718	0.245697993	1.004118843	
ADAMTS6	-1.001517961	8.994498055	3.991993835	
ADAMTS7	1.733521819	1.697059869	7.96876516	
ADAMTS8	-0.314529156	0.243605719	0	
ADAMTS9	-0.564922884	0.479308434	0	
ADAMTSL1	-0.389807934	0.970332794	0.503819476	
ADAMTSL2	-0.656144286	0.970332794	0.250317973	
ADAMTSL3	0	0	0	
ADAMTSL4	-0.203469214	30.0875822	25.99831188	
ADAMTSL5	-0.097969612	884.5042557	826.368269	
ADAP1	0.376109722	1939.158993	2517.011035	
ADAP2	-1.353798474	2107.608067	824.0151331	
ADAP2OS	-1.206905351	289.3052738	124.7593294	
ADAR	-0.488993812	2423.900505	1726.794626	
ADARB1	-0.650558499	153.586924	97.47707338	
ADARB2	-0.570805067	0.48535221	0	
ADAT1	0.48210848	97.81328416	137.0207705	
ADAT2	-0.037175998	117.9265561	114.9011519	
ADAT3	0.19894403	50.36082329	57.95492581	
ADCK1	0.093476024	435.1413466	464.3356732	
ADCK2	-0.337651253	384.1597567	303.7879188	
ADCK5	0.205906037	303.4127031	350.1128023	
ADCY1	-0.314368381	0.243467138	0	
ADCY10	-0.250314733	0.487211439	0.250317973	
ADCY2	-0.557457923	528.721046	358.9446076	
ADCY3	1.956946908	284.8600285	1108.821546	
ADCY4	2.75248217	0.968612147	12.26599582	
ADCY5	-0.052222195	3.403699273	3.247146156	
ADCY6	-1.766422064	9.216253988	2.002933087	
ADCY7	-0.268719616	11290.47629	9371.556394	
ADCY8	-0.788155851	0.726865656	0	
ADCY9	-0.676580954	616.235171	385.1708634	
ADCYAP1	0	0	0	
ADCYAP1R1	-0.504497523	2.188040112	1.247268115	
ADD1	0.013151355	5286.333797	5334.752557	
ADD2	-0.314529156	0.243605719	0	
ADD3	-0.250143789	1740.6847	1463.430458	
ADGB	-1.16854527	752.2688093	334.1064656	
ADGRA1	-0.314529156	0.243605719	0	
ADGRA2	0.219740163	17.00058343	19.96210837	
ADGRA3	1.110628849	242.953116	525.791753	
ADGRB1	0	0	5.002154676	
ADGRB2	-0.314529156	0.243605719	0	
ADGRB3	-0.489365034	16.55879844	11.50780896	
ADGRD1	0	0	0	
ADGRD2-PS	0	0	0	
ADGRE1	-0.674663181	42421.42145	26575.7334	
ADGRE4	-1.233659144	280.9525277	118.8967982	
ADGRE5	0.060663378	5478.445891	5713.761881	
ADGRF1	2.093525509	5.074440319	24.9250883	
ADGRF2	0.270721246	0.243605719	0.500299367	
ADGRF3	2.457330939	2.417976212	17.77151643	
ADGRF4	-0.574503742	0.489165132	0	
ADGRF5	-0.20761887	0.730678577	0.498707602	
ADGRG1	-1.447485763	140.4132455	50.85056064	
ADGRG2	0.854061173	0.243467138	1.247668936	
ADGRG3	-3.14079702	58.39333104	5.733852045	
ADGRG4	0	0	0	
ADGRG5	-0.789787124	0.728819349	0	
ADGRG6	-0.072334211	639.3693085	608.0539185	
ADGRG7	0.236258056	0.489165132	0.754137449	
ADGRL1	-0.362198088	23.34628111	17.9408796	
ADGRL2	-0.376488893	1481.178077	1140.736632	
ADGRL3	-1.593404162	16.31350886	4.737499301	
ADGRL4	-1.704513489	3.9012335	0.503819476	
ADGRV1	0.466936272	3.873661217	5.736233932	
ADH1	0	0	0	
ADH4	0	0	0	
ADH5	0.005533086	2335.970172	2344.950229	
ADH6A	0	0	0	
ADH6B	-0.981228481	0.974145715	0	
ADH6-PS1	0	0	0	
ADH7	0	0	1.000534492	
ADHFE1	-0.42489843	34.56483188	25.49192931	
ADI1	-0.105449801	1092.382988	1015.315992	
ADIG	0.678252131	0.245697993	0.993365791	
ADIPOQ	-0.316954344	0.245697993	0	
ADIPOR1	-0.743611733	9762.861377	5830.391079	
ADIPOR2	-0.275174569	3809.822932	3148.074758	
ADK	-0.143975517	861.3761792	779.4692604	
ADM	0.205563625	2.687849311	3.252594609	
ADM2	0	0	0	
ADNP	-0.608146533	114.9147417	75.04459017	
ADNP2	-0.310522041	897.8874177	723.8178044	
ADO	0.168217516	887.5970853	997.4892705	
ADORA1	-0.314529156	0.243605719	0	
ADORA2A	1.710678509	0.980561118	5.482668188	
ADORA2B	1.064811266	110.3817763	231.9991144	
ADORA3	-1.214330822	22.19014731	8.994325864	
ADPGK	0.110989904	963.0570545	1040.151735	
ADPRH	0.441692817	1313.021257	1783.699811	
ADPRHL1	0	0	0.250317973	
ADPRHL2	0.124411412	564.8067017	615.7649053	
ADPRM	0.099497297	339.7520663	364.0817881	
ADRA1A	-1.389572235	445.3448328	169.3599828	
ADRA1B	0.717706657	0.970471375	2.240569665	
ADRA1D	0	0	0	
ADRA2A	-0.458525068	2.432200156	1.497714571	
ADRA2B	1.937517003	0.239654217	3.748443742	
ADRA2C	0	0	0	
ADRB1	-2.818941529	6.056444923	0	
ADRB2	-0.945009997	848.7725989	440.3939415	
ADRB3	0	0	0	
ADRM1	0.355437825	621.2974166	795.1510002	
ADSL	0.781069376	884.6938836	1520.980038	
ADSS	0.647815204	2772.25491	4344.118236	
ADSSL1	0.143922797	2558.134856	2826.60181	
ADTRP	0.033389558	4.616288766	4.74778729	
AEBP1	1.116880352	0.726588493	2.744581865	
AEBP2	0.505862379	1711.234254	2430.324525	
AEN	0.126245409	1116.761316	1218.980054	
AES	0.045041257	7568.250627	7808.291873	
AF067061	0	0	0	
AF067063	0	0	0	
AF357341	0	0	0	
AF357399	-1.111874605	1.705706127	0.251909738	
AF357425	0	0	0	
AF357428	0	0	0	
AF366264	0	0	0	
AF529169	-2.82586202	13.1619682	0.997350963	
AFAP1	-0.515908547	63.29726565	43.96644526	
AFAP1L1	-1.628971109	69.44638356	21.77663368	
AFAP1L2	0.378310734	0.72895793	1.247332356	
AFDN	0.614361107	2120.881932	3247.346403	
AFF1	-0.806504988	4186.017877	2392.991599	
AFF2	4.803472212	3.39239909	121.6566254	
AFF3	1.10747211	0.972425068	3.249940383	
AFF4	-0.430617638	4190.847388	3109.116357	
AFG1L	0.087016154	320.8801988	340.8918382	
AFG3L1	0.272166678	1630.59621	1969.348382	
AFG3L2	0.464683915	1765.584321	2436.912806	
AFM	0	0	0	
AFMID	0.098129141	156.9404925	168.0570564	
AFP	0.914061285	95.27850435	180.4216865	
AFTPH	-0.217430024	3001.83627	2581.728135	
AGA	0.079704886	731.9383994	773.5706502	
AGAP1	0.212173022	2969.547252	3440.176188	
AGAP2	-1.966334339	126.7842345	31.70029407	
AGAP3	0.589506417	1990.838161	2996.182325	
AGBL1	-0.309937759	0.239654217	0	
AGBL2	-0.19587134	2.436107542	1.999878041	
AGBL3	-0.818352942	58.50496193	32.74460891	
AGBL4	0	0	0	
AGBL5	-0.559816268	130.7976091	88.40998937	
AGER	-0.654682885	17.50648675	10.75559985	
AGFG1	-0.107192153	3163.091385	2936.520898	
AGFG2	0.5493016	744.1373125	1089.416889	
AGGF1	0.341551893	1702.517179	2157.558795	
AGK	0.408122152	530.9292907	704.8475557	
AGL	0.348972327	1667.706037	2124.352525	
AGMAT	0	0	0	
AGMO	-0.22314723	135.6234339	116.0445475	
AGO1	-0.025787162	2619.972949	2573.541101	
AGO2	0.650546443	3786.563636	5944.575948	
AGO3	-0.17997487	1660.941556	1466.026345	
AGO4	-0.885810758	1097.296535	593.3797499	
AGPAT1	0.2131381	2009.889914	2330.037483	
AGPAT2	-0.411533623	788.761329	592.7613161	
AGPAT3	-0.629368269	2326.572402	1503.68112	
AGPAT4	1.950110678	602.1342811	2329.536037	
AGPAT5	0.569078201	1062.55655	1576.866279	
AGPS	-0.013517597	3203.973489	3174.084144	
AGR2	0	0	0	
AGR3	0	0	0	
AGRN	0.429917485	656.8328628	885.2038331	
AGRP	-0.212722267	2.192778985	1.755072762	
AGT	0	0	0	
AGTPBP1	-0.035601516	1078.499652	1052.18674	
AGTR1A	0	0	0	
AGTR1B	0	0	0	
AGTR2	0	0	0	
AGTRAP	-0.502414578	1571.851953	1109.314439	
AGXT	0	0	0	
AGXT2	0	0	0	
AHCTF1	0.380069436	1517.413743	1975.070462	
AHCY	1.077807735	241.1854957	510.2114681	
AHCYL1	0.079936909	3580.267599	3784.298921	
AHCYL2	-0.638136847	2038.198818	1309.27133	
AHDC1	-0.354751919	163.8682681	127.927662	
AHI1	-0.382434543	152.6002947	116.8332293	
AHNAK	0.060229648	16218.27835	16909.73398	
AHNAK2	-0.013768068	1117.554397	1106.930474	
AHR	1.661644432	158.7543893	504.4260425	
AHRR	2.673069297	324.6372963	2075.864577	
AHSA1	-0.364260191	8812.094266	6845.603405	
AHSA2	-0.162646393	1004.738928	897.5118666	
AHSG	0	0	0	
AI115009	0	0	0	
AI182371	-0.29002673	5.11140321	3.998436655	
AI314180	-0.016818631	3165.100813	3128.405395	
AI413582	-0.179950052	791.4545522	698.5262259	
AI427809	0.247099981	51.18683861	60.93633385	
AI429214	-0.944976783	26.41674356	13.241296	
AI464131	0.287610721	15.79478097	19.49999704	
AI467606	-0.123928012	1346.056821	1235.174744	
AI480526	-0.501838158	184.1393577	129.746603	
AI481877	-0.665238285	0.982791973	0.250317973	
AI504432	-1.448532168	144.2323363	52.21225842	
AI506816	0.357472143	330.9552501	424.294121	
AI507597	-0.635548507	28.48829461	17.9814984	
AI593442	0	0	0	
AI597479	0.130612415	538.0531735	589.1329468	
AI606181	0.010727323	86.48989399	87.14285964	
AI606473	-0.28717622	2.655815318	1.995957111	
AI646519	0	0	0	
AI661453	0.647260574	156.8439684	246.2138731	
AI662270	-0.026231544	2126.617911	2088.28245	
AI837181	-0.236363073	775.9122808	658.5073068	
AI838599	-0.032841983	9.474972811	9.239210756	
AI839979	-0.578083039	109.9607861	73.3274426	
AI846148	-0.064005313	313.4993439	299.8515302	
AI847159	-1.413770067	6.354028886	1.760184636	
AI849053	0	0	0	
AI854703	1.774304062	5.126326289	19.9565056	
AI987944	-0.024652982	433.413808	426.0535477	
AICDA	0.273477879	5.819393187	7.242724341	
AIDA	-0.013914957	2302.551256	2280.440047	
AIF1	-1.060833241	972.6421114	465.720335	
AIF1L	-0.250507444	0.489303713	0.251909738	
AIFM1	0.597163917	864.5120374	1308.294561	
AIFM2	0.489115206	968.7280767	1360.094623	
AIFM3	-0.309937759	0.239654217	0	
AIG1	1.180412661	138.5427646	315.2619476	
AIM2	-0.088038086	1226.508816	1153.841854	
AIMP1	0.25658299	927.1724013	1107.837301	
AIMP2	0.774343641	459.6324082	786.8710682	
AIP	0.133187615	1472.562016	1615.076389	
AIPL1	0.121983779	14.38033786	15.73734824	
AIRE	-0.449642596	2.418114794	1.502826445	
AIRN	0.877295112	67.78886597	125.3601968	
AJAP1	0	0	0	
AJUBA	0.864103867	57.3975754	105.2957742	
AK1	-0.313689268	245.87245	197.629042	
AK157302	0.264845205	0.245697993	0.496715016	
AK2	1.695802701	1245.786215	4038.052253	
AK3	0.237294763	2121.606747	2501.086859	
AK3L2-PS	0	0	0	
AK4	1.004032777	148.8416994	299.5222781	
AK5	0.9316912	4.371006516	9.245252754	
AK6	0.173827365	1062.186119	1198.324067	
AK7	0.431567727	0.483259936	1.000470251	
AK8	-0.245672309	71.41550838	60.07688084	
AK9	0.028798301	3.646466179	3.740148338	
AKAIN1	0	0	2.741606432	
AKAP1	0.507643087	713.3535147	1014.614709	
AKAP10	-0.267701247	2138.855168	1776.453609	
AKAP11	-0.123996688	1401.603224	1286.087612	
AKAP12	-1.207479231	10.00072188	3.763582786	
AKAP13	1.175115349	2048.996732	4628.116781	
AKAP14	0.016613752	0.483121355	0.500299367	
AKAP17B	-0.409433642	139.9280228	105.1073703	
AKAP2	1.895961687	318.4635198	1187.947316	
AKAP3	-0.778873454	73.45283372	42.39272854	
AKAP4	0	0	0	
AKAP5	0.245706698	1.956937689	2.50596244	
AKAP6	5.849007123	24.59434589	1474.266986	
AKAP7	-0.076312202	253.3135724	240.2110931	
AKAP8	0.088326658	1924.540395	2046.112015	
AKAP8L	-0.42744954	960.0845916	713.6386185	
AKAP9	-0.148012022	1338.023894	1207.459968	
AKIP1	0.666309725	557.9733402	886.0953623	
AKIRIN1	-0.150898298	3605.800135	3247.606907	
AKIRIN1-PS	-0.316954344	0.245697993	0	
AKIRIN2	-0.14488784	970.6645936	877.8217403	
AKNA	-0.809451447	2485.678482	1417.895694	
AKNAD1	-0.250736789	0.48535221	0.248389629	
AKNAOS	1.188796248	0.974145715	3.500311079	
AKP3	0	0	0	
AKP-PS1	-0.309937759	0.239654217	0	
AKR1A1	-0.032272528	29214.43923	28568.1567	
AKR1B10	-0.328746624	1786.938687	1422.606712	
AKR1B3	0.020212849	1847.376003	1873.454899	
AKR1B7	0.613054533	2.919367478	4.994649396	
AKR1B8	0.567568329	2500.297827	3705.982173	
AKR1C12	0.549976857	213.4235024	312.9293469	
AKR1C13	0.196988093	846.5277646	970.5233861	
AKR1C14	-0.314529156	0.243605719	0	
AKR1C18	7.875226209	1.220353916	520.3165547	
AKR1C19	0	0	0	
AKR1C20	0.020651138	0.479308434	0.500635946	
AKR1C21	-0.254509707	0.489165132	0.248325387	
AKR1C6	0	0	0.248325387	
AKR1CL	0	0	0.502227711	
AKR1D1	0	0	0	
AKR1E1	0.138069573	981.3559071	1080.015557	
AKR7A5	-0.178595396	331.7935905	293.0440406	
AKT1	0.242344837	7063.344953	8355.510495	
AKT1S1	-0.000168911	536.8138242	536.7508606	
AKT2	-0.200793368	2533.526782	2204.220687	
AKT2-PS	0.02474804	1.216030788	1.254372574	
AKT3	-0.732028334	1865.581977	1122.788496	
AKTIP	-0.357749222	1079.650382	842.3191545	
ALAD	0.307549535	222.5808699	275.7045348	
ALAS1	1.262890863	2225.983049	5343.227561	
ALAS2	0.022004541	1.20984843	1.243812247	
ALB	0	0	0	
ALCAM	-0.06389079	10184.05763	9742.846786	
ALDH16A1	0.38648818	814.6377453	1065.207788	
ALDH18A1	0.761231348	641.5763089	1088.126133	
ALDH1A1	-0.572340881	0.486934277	0	
ALDH1A2	-0.386544531	2.919367478	1.998157793	
ALDH1A3	0.824503172	2.677110779	5.511887668	
ALDH1A7	0	0	0	
ALDH1B1	0.100807474	223.6614852	239.9210232	
ALDH1L1	-0.006711401	399.2227656	397.3652577	
ALDH1L2	1.786963496	20.98513222	74.86801045	
ALDH2	-0.723636617	18157.59845	10995.28525	
ALDH3A1	0	0	0	
ALDH3A2	-0.314236731	2261.861167	1818.965803	
ALDH3B1	0.724683222	1840.165665	3041.595752	
ALDH3B2	0	0	0	
ALDH3B3	-0.206149186	0.730678577	0.500235125	
ALDH4A1	0.458857968	446.9997899	614.7548233	
ALDH5A1	-1.302051571	49.51032529	19.48441598	
ALDH6A1	-0.869443784	797.1176688	435.8559618	
ALDH7A1	-0.395687407	700.4284807	532.1748036	
ALDH8A1	0.270659469	0.243605719	0.500235125	
ALDH9A1	-0.463198516	3555.762669	2578.99129	
ALDOA	0.655452113	29961.95577	47193.93584	
ALDOART1	0.839605712	3.883933658	7.740097144	
ALDOART2	-0.469042772	0.730678577	0.250317973	
ALDOB	-0.314529156	0.243605719	0	
ALDOC	0.301826398	1278.439559	1576.170241	
ALG1	0.080330449	518.3973067	548.1380888	
ALG11	-0.14881918	525.1413882	473.5734405	
ALG12	-0.056410172	361.411961	347.514915	
ALG13	0.510855904	207.9839263	296.7802121	
ALG14	-0.191722699	382.1803023	334.4971941	
ALG2	-0.008452975	761.1296546	756.6772748	
ALG3	0.726674812	436.2963085	722.6469347	
ALG5	0.229968422	1049.952761	1231.567149	
ALG6	0.124739043	291.0316266	317.4051482	
ALG8	0.477506206	789.6894145	1099.904421	
ALG9	0.397060769	674.7635825	888.8606144	
ALK	-0.309937759	0.239654217	0	
ALKAL1	0	0	0	
ALKAL2	0	0	0	
ALKBH1	0.181218293	331.3450041	375.8263785	
ALKBH2	0.349803846	68.10550098	87.06717594	
ALKBH3	0.198045536	646.3624373	741.6174378	
ALKBH3OS1	0.115232476	2.922947354	3.249138741	
ALKBH4	0.283333784	190.3363049	231.8570281	
ALKBH5	-0.244554754	2890.834955	2439.929221	
ALKBH6	-0.039227061	298.9646741	290.9184809	
ALKBH7	0.024776312	103.0263449	104.8282836	
ALKBH8	0.034105743	335.3796368	343.4264925	
ALLC	0	0	0	
ALMS1	0.217349292	159.9614377	186.1330513	
